frame=    80 q= 10.0 f_size=     81 s_size=      174kB time= 3.160 br=    16.2kbits/s avg_br=   451.6kbits/s type= P
frame=    81 q= 10.0 f_size=     80 s_size=      174kB time= 3.200 br=    16.0kbits/s avg_br=   446.2kbits/s type= P
frame=    82 q= 10.0 f_size=     90 s_size=      174kB time= 3.240 br=    18.0kbits/s avg_br=   440.9kbits/s type= P
frame=    83 q= 10.0 f_size=     89 s_size=      174kB time= 3.280 br=    17.8kbits/s avg_br=   435.8kbits/s type= P
frame=    84 q= 10.0 f_size=    124 s_size=      175kB time= 3.320 br=    24.8kbits/s avg_br=   430.8kbits/s type= P
frame=    85 q= 10.0 f_size=     89 s_size=      175kB time= 3.360 br=    17.8kbits/s avg_br=   425.9kbits/s type= P
frame=    86 q= 10.0 f_size=     93 s_size=      175kB time= 3.400 br=    18.6kbits/s avg_br=   421.1kbits/s type= P
frame=    87 q= 10.0 f_size=    102 s_size=      175kB time= 3.440 br=    20.4kbits/s avg_br=   416.4kbits/s type= P
frame=    88 q= 10.0 f_size=     93 s_size=      175kB time= 3.480 br=    18.6kbits/s avg_br=   411.9kbits/s type= P
frame=    89 q= 10.0 f_size=     61 s_size=      175kB time= 3.520 br=    12.2kbits/s avg_br=   407.3kbits/s type= P
frame=    90 q= 10.0 f_size=     66 s_size=      175kB time= 3.560 br=    13.2kbits/s avg_br=   402.9kbits/s type= P
frame=    91 q= 10.0 f_size=     71 s_size=      175kB time= 3.600 br=    14.2kbits/s avg_br=   398.6kbits/s type= P
frame=    92 q= 10.0 f_size=     91 s_size=      175kB time= 3.640 br=    18.2kbits/s avg_br=   394.4kbits/s type= P
frame=    93 q= 10.0 f_size=     48 s_size=      175kB time= 3.680 br=     9.6kbits/s avg_br=   390.2kbits/s type= P
frame=    94 q= 10.0 f_size=     73 s_size=      175kB time= 3.720 br=    14.6kbits/s avg_br=   386.2kbits/s type= P
frame=    95 q= 10.0 f_size=     49 s_size=      175kB time= 3.760 br=     9.8kbits/s avg_br=   382.2kbits/s type= P
frame=    96 q= 7.0 f_size=     75 s_size=      175kB time= 3.800 br=    15.0kbits/s avg_br=   378.3kbits/s type= P
frame=    97 q= 13.0 f_size=     58 s_size=      176kB time= 3.840 br=    11.6kbits/s avg_br=   374.5kbits/s type= P
frame=    98 q= 12.0 f_size=     66 s_size=      176kB time= 3.880 br=    13.2kbits/s avg_br=   370.8kbits/s type= P
